No articulo,Articulo,Palabra,Tipo entidad
28,2012-003239-47,de,o
28,2012-003239-47,suicidio,i
28,2012-003239-47,o,o
28,2012-003239-47,si,o
28,2012-003239-47,en,o
28,2012-003239-47,la,o
28,2012-003239-47,cssrs,o
28,2012-003239-47,de,o
28,2012-003239-47,la,o
28,2012-003239-47,visita,o
28,2012-003239-47,basal,o
28,2012-003239-47,ii,o
28,2012-003239-47,ha,o
28,2012-003239-47,respondido,o
28,2012-003239-47,sí,o
28,2012-003239-47,a,o
28,2012-003239-47,la,o
28,2012-003239-47,pregunta,o
28,2012-003239-47,4,o
28,2012-003239-47,o,o
28,2012-003239-47,5,o
28,2012-003239-47,de,o
28,2012-003239-47,la,o
28,2012-003239-47,sección,o
28,2012-003239-47,ideación,i
28,2012-003239-47,suicida,i
28,2012-003239-47,o,o
28,2012-003239-47,ha,o
28,2012-003239-47,respondido,o
28,2012-003239-47,sí,o
28,2012-003239-47,a,o
28,2012-003239-47,cualquiera,o
28,2012-003239-47,de,o
28,2012-003239-47,las,o
28,2012-003239-47,preguntas,o
28,2012-003239-47,de,o
28,2012-003239-47,la,o
28,2012-003239-47,sección,o
28,2012-003239-47,conducta,i
28,2012-003239-47,suicida,i
28,2012-003239-47,el,o
28,2012-003239-47,paciente,o
28,2012-003239-47,presenta,o
28,2012-003239-47,un,o
28,2012-003239-47,acontecimiento,i
28,2012-003239-47,adverso,i
28,2012-003239-47,moderado,o
28,2012-003239-47,o,o
28,2012-003239-47,severo,o
28,2012-003239-47,en,o
28,2012-003239-47,curso,o
28,2012-003239-47,relacionado,o
28,2012-003239-47,con,o
28,2012-003239-47,el,o
28,2012-003239-47,imp,o
28,2012-003239-47,del,o
28,2012-003239-47,estudio,o
28,2012-003239-47,14724a,o
28,2012-003239-47,que,o
28,2012-003239-47,el,o
28,2012-003239-47,investigador,o
28,2012-003239-47,considera,o
28,2012-003239-47,un,o
28,2012-003239-47,posible,o
28,2012-003239-47,riesgo,o
28,2012-003239-47,para,o
28,2012-003239-47,la,o
28,2012-003239-47,seguridad,o
29,2012-003490-26,eudract,o
29,2012-003490-26,nº,o
29,2012-003490-26,201200349026,o
29,2012-003490-26,título,o
29,2012-003490-26,público,o
29,2012-003490-26,estudio,o
29,2012-003490-26,de,o
29,2012-003490-26,una,o
29,2012-003490-26,nueva,o
29,2012-003490-26,formulación,o
29,2012-003490-26,subcutánea,o
29,2012-003490-26,de,o
29,2012-003490-26,actemraroactemra,o
29,2012-003490-26,en,o
29,2012-003490-26,niños,o
29,2012-003490-26,con,o
29,2012-003490-26,artritis,i
29,2012-003490-26,idiopática,i
29,2012-003490-26,juvenil,i
29,2012-003490-26,sistémica,i
29,2012-003490-26,título,o
29,2012-003490-26,científico,o
29,2012-003490-26,estudio,o
29,2012-003490-26,de,o
29,2012-003490-26,fase,o
29,2012-003490-26,ib,o
29,2012-003490-26,multicéntrico,o
29,2012-003490-26,abierto,o
29,2012-003490-26,para,o
29,2012-003490-26,investigar,o
29,2012-003490-26,la,o
29,2012-003490-26,farmacocinética,o
29,2012-003490-26,farmacodinamia,o
29,2012-003490-26,y,o
29,2012-003490-26,seguridad,o
29,2012-003490-26,de,o
29,2012-003490-26,tocilizumab,i
29,2012-003490-26,tras,o
29,2012-003490-26,administración,i
29,2012-003490-26,subcutánea,i
29,2012-003490-26,a,o
29,2012-003490-26,pacientes,o
29,2012-003490-26,con,o
29,2012-003490-26,artritis,i
29,2012-003490-26,idiopática,i
29,2012-003490-26,juvenil,i
29,2012-003490-26,sistémica,i
29,2012-003490-26,indicación,o
29,2012-003490-26,pública,o
29,2012-003490-26,niños,o
29,2012-003490-26,con,o
29,2012-003490-26,aijs,i
29,2012-003490-26,tienen,o
29,2012-003490-26,artritis,i
29,2012-003490-26,y,o
29,2012-003490-26,amenudo,o
29,2012-003490-26,fiebre,i
29,2012-003490-26,diaria,o
29,2012-003490-26,con,o
29,2012-003490-26,rash,i
29,2012-003490-26,además,o
29,2012-003490-26,de,o
29,2012-003490-26,inflamación,i
29,2012-003490-26,de,i
29,2012-003490-26,la,i
29,2012-003490-26,mucosa,i
29,2012-003490-26,de,i
29,2012-003490-26,pulmones,i
29,2012-003490-26,o,i
29,2012-003490-26,corazón,i
29,2012-003490-26,agrandamiento,i
29,2012-003490-26,del,i
29,2012-003490-26,hígado,i
29,2012-003490-26,o,i
29,2012-003490-26,bazo,i
29,2012-003490-26,o,o
29,2012-003490-26,agrandamiento,i
29,2012-003490-26,de,i
29,2012-003490-26,los,i
29,2012-003490-26,nodulos,i
29,2012-003490-26,linfáticos,i
29,2012-003490-26,indicación,o
29,2012-003490-26,científica,o
29,2012-003490-26,artritis,i
29,2012-003490-26,idiopatica,i
29,2012-003490-26,juvenil,i
29,2012-003490-26,sistemica,i
29,2012-003490-26,aijs,i
29,2012-003490-26,criterios,o
29,2012-003490-26,de,o
29,2012-003490-26,inclusión,o
29,2012-003490-26,tener,o
29,2012-003490-26,edades,o
29,2012-003490-26,comprendidas,o
29,2012-003490-26,entre,o
29,2012-003490-26,1,o
29,2012-003490-26,12,o
29,2012-003490-26,en,o
29,2012-003490-26,rusia,o
29,2012-003490-26,y,o
29,2012-003490-26,hasta,o
29,2012-003490-26,17,o
29,2012-003490-26,años,o
29,2012-003490-26,en,o
29,2012-003490-26,el,o
29,2012-003490-26,screening,i
29,2012-003490-26,aijs,i
29,2012-003490-26,diagnosticada,i
29,2012-003490-26,haber,o
29,2012-003490-26,presentado,o
29,2012-003490-26,una,o
29,2012-003490-26,respuesta,o
29,2012-003490-26,clínica,o
29,2012-003490-26,inadecuada,o
29,2012-003490-26,de,o
29,2012-003490-26,acuerdo,o
29,2012-003490-26,con,o
29,2012-003490-26,la,o
29,2012-003490-26,opinión,o
29,2012-003490-26,del,o
29,2012-003490-26,médico,o
29,2012-003490-26,responsable,o
29,2012-003490-26,del,o
29,2012-003490-26,tratamiento,i
29,2012-003490-26,a,o
29,2012-003490-26,un,o
29,2012-003490-26,tratamiento,i
29,2012-003490-26,previo,o
29,2012-003490-26,con,o
29,2012-003490-26,aines,i
29,2012-003490-26,y,o
29,2012-003490-26,corticosteroides,i
29,2012-003490-26,tratamiento,i
29,2012-003490-26,concomitante,i
29,2012-003490-26,con,o
29,2012-003490-26,dmards,i
29,2012-003490-26,incluido,o
29,2012-003490-26,mtx,i
29,2012-003490-26,aines,i
29,2012-003490-26,y,o
29,2012-003490-26,corticosteroides,i
29,2012-003490-26,orales,o
29,2012-003490-26,se,o
29,2012-003490-26,permiten,o
29,2012-003490-26,a,o
29,2012-003490-26,criterio,o
29,2012-003490-26,del,o
29,2012-003490-26,investigador,o
29,2012-003490-26,interrupción,i
29,2012-003490-26,del,i
29,2012-003490-26,tratamiento,i
29,2012-003490-26,con,o
29,2012-003490-26,agentes,i
29,2012-003490-26,biologicos,i
29,2012-003490-26,diferentes,o
29,2012-003490-26,a,o
29,2012-003490-26,tcz,i
29,2012-003490-26,iv,o
29,2012-003490-26,de,o
29,2012-003490-26,4,o
29,2012-003490-26,días,o
29,2012-003490-26,a,o
29,2012-003490-26,20,o
29,2012-003490-26,semanas,o
29,2012-003490-26,previas,o
29,2012-003490-26,al,o
29,2012-003490-26,inicio,o
29,2012-003490-26,del,o
29,2012-003490-26,tratamiento,i
29,2012-003490-26,en,o
29,2012-003490-26,función,o
29,2012-003490-26,del,o
29,2012-003490-26,agente,i
29,2012-003490-26,biologico,i
29,2012-003490-26,las,o
29,2012-003490-26,mujeres,o
29,2012-003490-26,en,o
29,2012-003490-26,edad,o
29,2012-003490-26,fértil,o
29,2012-003490-26,y,o
29,2012-003490-26,los,o
29,2012-003490-26,varones,o
29,2012-003490-26,con,o
29,2012-003490-26,pareja,o
29,2012-003490-26,femenina,o
29,2012-003490-26,en,o
29,2012-003490-26,edad,o
29,2012-003490-26,fértil,o
29,2012-003490-26,deben,o
29,2012-003490-26,estar,o
29,2012-003490-26,de,o
29,2012-003490-26,acuerdo,o
29,2012-003490-26,con,o
29,2012-003490-26,los,o
29,2012-003490-26,métodos,i
29,2012-003490-26,anticonceptivos,i
29,2012-003490-26,requeridos,o
29,2012-003490-26,y,o
29,2012-003490-26,definidos,o
29,2012-003490-26,por,o
29,2012-003490-26,protocolo,i
29,2012-003490-26,criterios,o
29,2012-003490-26,de,o
29,2012-003490-26,exclusión,o
29,2012-003490-26,suspensión,i
29,2012-003490-26,de,i
29,2012-003490-26,un,i
29,2012-003490-26,tratamiento,i
29,2012-003490-26,previo,o
29,2012-003490-26,con,o
29,2012-003490-26,tcz,i
29,2012-003490-26,iv,o
29,2012-003490-26,debido,o
29,2012-003490-26,a,o
29,2012-003490-26,respuesta,o
29,2012-003490-26,clínica,o
29,2012-003490-26,inadecuada,o
29,2012-003490-26,o,o
29,2012-003490-26,problemas,i
29,2012-003490-26,de,i
29,2012-003490-26,seguridad,i
29,2012-003490-26,incluyendo,o
29,2012-003490-26,reacciones,i
29,2012-003490-26,de,i
29,2012-003490-26,hipersensibilidad,i
29,2012-003490-26,enfermedad,i
29,2012-003490-26,mal,o
29,2012-003490-26,controlada,o
29,2012-003490-26,de,o
29,2012-003490-26,acuerdo,o
29,2012-003490-26,con,o
29,2012-003490-26,la,o
29,2012-003490-26,opinión,o
29,2012-003490-26,del,o
29,2012-003490-26,médico,o
29,2012-003490-26,responsable,o
29,2012-003490-26,del,o
29,2012-003490-26,tratamiento,i
29,2012-003490-26,a,o
29,2012-003490-26,pesar,o
29,2012-003490-26,del,o
29,2012-003490-26,tratamiento,i
29,2012-003490-26,actual,o
29,2012-003490-26,con,o
29,2012-003490-26,tcz,i
29,2012-003490-26,iv,o
29,2012-003490-26,aijs,i
29,2012-003490-26,bien,o
29,2012-003490-26,controlada,o
29,2012-003490-26,con,o
29,2012-003490-26,cualquier,o
29,2012-003490-26,agente,i
29,2012-003490-26,terapéutico,i
29,2012-003490-26,a,o
29,2012-003490-26,excepción,o
29,2012-003490-26,de,o
29,2012-003490-26,tcz,i
29,2012-003490-26,puntuación,o
29,2012-003490-26,jadas71,o
29,2012-003490-26,menor,o
29,2012-003490-26,o,o
29,2012-003490-26,igual,o
29,2012-003490-26,38,o
29,2012-003490-26,en,o
29,2012-003490-26,ausencia,o
29,2012-003490-26,de,o
29,2012-003490-26,fiebre,i
29,2012-003490-26,pacientes,o
29,2012-003490-26,en,o
29,2012-003490-26,silla,o
29,2012-003490-26,de,o
29,2012-003490-26,ruedas,o
29,2012-003490-26,o,o
29,2012-003490-26,encamados,i
29,2012-003490-26,presentar,o
29,2012-003490-26,cualquier,o
29,2012-003490-26,otra,o
29,2012-003490-26,enfermedad,i
29,2012-003490-26,autoinmune,i
29,2012-003490-26,reumática,i
29,2012-003490-26,o,o
29,2012-003490-26,síndrome,i
29,2012-003490-26,de,i
29,2012-003490-26,superposición,i
29,2012-003490-26,distintos,o
29,2012-003490-26,de,o
29,2012-003490-26,aijs,i
30,2012-003559-13,eudract,o
30,2012-003559-13,nº,o
30,2012-003559-13,201200355913,o
30,2012-003559-13,título,o
30,2012-003559-13,público,o
30,2012-003559-13,estudio,i
30,2012-003559-13,de,i
30,2012-003559-13,no,i
30,2012-003559-13,inferioridad,i
30,2012-003559-13,clínica,o
30,2012-003559-13,entre,o
30,2012-003559-13,daflon,i
30,2012-003559-13,1000,o
30,2012-003559-13,mg,o
30,2012-003559-13,un,o
30,2012-003559-13,sobre,o
30,2012-003559-13,de,o
30,2012-003559-13,suspensión,o
30,2012-003559-13,oral,o
30,2012-003559-13,al,o
30,2012-003559-13,día,o
30,2012-003559-13,y,o
30,2012-003559-13,daflon,i
30,2012-003559-13,500,o
30,2012-003559-13,mg,o
30,2012-003559-13,2,o
30,2012-003559-13,comprimidos,o
30,2012-003559-13,diarios,o
30,2012-003559-13,tras,o
30,2012-003559-13,ocho,o
30,2012-003559-13,semanas,o
30,2012-003559-13,de,o
30,2012-003559-13,tratamiento,i
30,2012-003559-13,en,o
30,2012-003559-13,pacientes,o
30,2012-003559-13,con,o
30,2012-003559-13,insuficiencia,i
30,2012-003559-13,venosa,i
30,2012-003559-13,crónica,i
30,2012-003559-13,ivc,i
30,2012-003559-13,título,o
30,2012-003559-13,científico,o
30,2012-003559-13,estudio,i
30,2012-003559-13,de,i
30,2012-003559-13,no,i
30,2012-003559-13,inferioridad,i
30,2012-003559-13,clínica,o
30,2012-003559-13,entre,o
30,2012-003559-13,daflon,i
30,2012-003559-13,1000,o
30,2012-003559-13,mg,o
30,2012-003559-13,un,o
30,2012-003559-13,sobre,o
30,2012-003559-13,de,o
30,2012-003559-13,suspensión,o
30,2012-003559-13,oral,o
30,2012-003559-13,al,o
30,2012-003559-13,día,o
30,2012-003559-13,y,o
30,2012-003559-13,daflon,i
30,2012-003559-13,500,o
30,2012-003559-13,mg,o
30,2012-003559-13,2,o
30,2012-003559-13,comprimidos,o
30,2012-003559-13,diarios,o
30,2012-003559-13,tras,o
30,2012-003559-13,ocho,o
30,2012-003559-13,semanas,o
30,2012-003559-13,de,o
30,2012-003559-13,tratamiento,i
30,2012-003559-13,en,o
30,2012-003559-13,pacientes,o
30,2012-003559-13,con,o
30,2012-003559-13,insuficiencia,i
30,2012-003559-13,venosa,i
30,2012-003559-13,crónica,i
30,2012-003559-13,ivc,i
30,2012-003559-13,estudio,o
30,2012-003559-13,internacional,o
30,2012-003559-13,multicéntrico,o
30,2012-003559-13,doble,o
30,2012-003559-13,ciego,o
30,2012-003559-13,aleatorizado,o
30,2012-003559-13,con,o
30,2012-003559-13,grupos,o
30,2012-003559-13,paralelos,o
30,2012-003559-13,indicación,o
30,2012-003559-13,pública,o
30,2012-003559-13,insuficiencia,i
30,2012-003559-13,venosa,i
30,2012-003559-13,crónica,i
30,2012-003559-13,indicación,o
30,2012-003559-13,científica,o
30,2012-003559-13,pacientes,o
30,2012-003559-13,adultos,o
30,2012-003559-13,con,o
30,2012-003559-13,insuficiencia,i
30,2012-003559-13,venosa,i
30,2012-003559-13,crónica,i
30,2012-003559-13,ivc,i
30,2012-003559-13,sintomática,o
30,2012-003559-13,criterios,o
30,2012-003559-13,de,o
30,2012-003559-13,inclusión,o
30,2012-003559-13,paciente,o
30,2012-003559-13,de,o
30,2012-003559-13,entre,o
30,2012-003559-13,20,o
30,2012-003559-13,y,o
30,2012-003559-13,75,o
30,2012-003559-13,años,o
30,2012-003559-13,de,o
30,2012-003559-13,edad,o
30,2012-003559-13,ambos,o
30,2012-003559-13,inclusive,o
30,2012-003559-13,hombre,o
30,2012-003559-13,o,o
30,2012-003559-13,mujer,o
30,2012-003559-13,paciente,o
30,2012-003559-13,ambulatorio,o
30,2012-003559-13,insuficiencia,i
30,2012-003559-13,venosa,i
30,2012-003559-13,crónica,i
30,2012-003559-13,primaria,o
30,2012-003559-13,clase,o
30,2012-003559-13,clínica,o
30,2012-003559-13,entre,o
30,2012-003559-13,c0s,o
30,2012-003559-13,y,o
30,2012-003559-13,c4s,o
30,2012-003559-13,en,o
30,2012-003559-13,la,o
30,2012-003559-13,pierna,i
30,2012-003559-13,más,o
30,2012-003559-13,afectada,o
30,2012-003559-13,según,o
30,2012-003559-13,la,o
30,2012-003559-13,clasificación,o
30,2012-003559-13,ceap,o
30,2012-003559-13,criterios,o
30,2012-003559-13,de,o
30,2012-003559-13,exclusión,o
30,2012-003559-13,embarazo,o
30,2012-003559-13,lactancia,o
30,2012-003559-13,materna,o
30,2012-003559-13,o,o
30,2012-003559-13,posibilidad,o
30,2012-003559-13,de,o
30,2012-003559-13,quedarse,o
30,2012-003559-13,embarazada,o
30,2012-003559-13,durante,o
30,2012-003559-13,el,o
30,2012-003559-13,estudio,o
31,2012-003566-41,eudract,o
31,2012-003566-41,nº,o
31,2012-003566-41,201200356641,o
31,2012-003566-41,título,o
31,2012-003566-41,público,o
31,2012-003566-41,ensayo,i
31,2012-003566-41,en,i
31,2012-003566-41,el,i
31,2012-003566-41,que,i
31,2012-003566-41,se,i
31,2012-003566-41,investiga,i
31,2012-003566-41,la,i
31,2012-003566-41,eficacia,i
31,2012-003566-41,y,i
31,2012-003566-41,la,i
31,2012-003566-41,seguridad,i
31,2012-003566-41,de,o
31,2012-003566-41,insulina,o
31,2012-003566-41,degludecinsulina,o
31,2012-003566-41,aspart,o
31,2012-003566-41,una,o
31,2012-003566-41,vez,o
31,2012-003566-41,al,o
31,2012-003566-41,día,o
31,2012-003566-41,más,o
31,2012-003566-41,insulina,i
31,2012-003566-41,aspart,i
31,2012-003566-41,con,o
31,2012-003566-41,el,o
31,2012-003566-41,resto,o
31,2012-003566-41,de,o
31,2012-003566-41,las,o
31,2012-003566-41,comidas,o
31,2012-003566-41,frente,o
31,2012-003566-41,a,o
31,2012-003566-41,insulina,i
31,2012-003566-41,detemir,i
31,2012-003566-41,una,o
31,2012-003566-41,o,o
31,2012-003566-41,dos,o
31,2012-003566-41,veces,o
31,2012-003566-41,al,o
31,2012-003566-41,día,o
31,2012-003566-41,más,o
31,2012-003566-41,insulina,i
31,2012-003566-41,aspart,i
31,2012-003566-41,prandial,o
31,2012-003566-41,en,o
31,2012-003566-41,niños,o
31,2012-003566-41,y,o
31,2012-003566-41,adolescentes,o
31,2012-003566-41,con,o
31,2012-003566-41,diabetes,i
31,2012-003566-41,mellitus,i
31,2012-003566-41,tipo,i
31,2012-003566-41,1,i
31,2012-003566-41,indicación,o
31,2012-003566-41,pública,o
31,2012-003566-41,diabetes,i
31,2012-003566-41,mellitus,i
31,2012-003566-41,tipo,i
31,2012-003566-41,1,i
31,2012-003566-41,criterios,o
31,2012-003566-41,de,o
31,2012-003566-41,inclusión,o
31,2012-003566-41,1,o
31,2012-003566-41,obtención,o
31,2012-003566-41,del,o
31,2012-003566-41,consentimiento,i
31,2012-003566-41,informado,i
31,2012-003566-41,antes,o
31,2012-003566-41,de,o
31,2012-003566-41,realizar,o
31,2012-003566-41,cualquiera,o
31,2012-003566-41,de,o
31,2012-003566-41,las,o
31,2012-003566-41,actividades,o
31,2012-003566-41,relacionadas,o
31,2012-003566-41,con,o
31,2012-003566-41,el,o
31,2012-003566-41,ensayo,o
31,2012-003566-41,se,o
31,2012-003566-41,consideran,o
31,2012-003566-41,actividades,o
31,2012-003566-41,relacionadas,o
31,2012-003566-41,con,o
31,2012-003566-41,el,o
31,2012-003566-41,ensayo,o
31,2012-003566-41,todos,o
31,2012-003566-41,los,o
31,2012-003566-41,procedimientos,i
31,2012-003566-41,que,o
31,2012-003566-41,se,o
31,2012-003566-41,lleven,o
31,2012-003566-41,a,o
31,2012-003566-41,cabo,o
31,2012-003566-41,como,o
31,2012-003566-41,parte,o
31,2012-003566-41,del,o
31,2012-003566-41,ensayo,o
31,2012-003566-41,incluidas,o
31,2012-003566-41,las,o
31,2012-003566-41,actividades,o
31,2012-003566-41,para,o
31,2012-003566-41,determinar,o
31,2012-003566-41,la,o
31,2012-003566-41,idoneidad,o
31,2012-003566-41,para,o
31,2012-003566-41,el,o
31,2012-003566-41,ensayo,o
31,2012-003566-41,2,o
31,2012-003566-41,sujetos,o
31,2012-003566-41,con,o
31,2012-003566-41,diagnóstico,i
31,2012-003566-41,de,o
31,2012-003566-41,diabetes,i
31,2012-003566-41,mellitus,i
31,2012-003566-41,de,i
31,2012-003566-41,tipo,i
31,2012-003566-41,1,i
31,2012-003566-41,3,o
31,2012-003566-41,edad,o
31,2012-003566-41,de,o
31,2012-003566-41,1,o
31,2012-003566-41,a,o
31,2012-003566-41,18,o
31,2012-003566-41,años,o
31,2012-003566-41,en,o
31,2012-003566-41,el,o
31,2012-003566-41,momento,o
31,2012-003566-41,de,o
31,2012-003566-41,la,o
31,2012-003566-41,aleatorización,i
31,2012-003566-41,4,o
31,2012-003566-41,hba1c,i
31,2012-003566-41,110,o
31,2012-003566-41,criterios,o
31,2012-003566-41,de,o
31,2012-003566-41,exclusión,o
31,2012-003566-41,1,o
31,2012-003566-41,falta,o
31,2012-003566-41,de,o
31,2012-003566-41,percepción,o
31,2012-003566-41,de,o
31,2012-003566-41,hipoglucemia,i
31,2012-003566-41,conocida,o
31,2012-003566-41,o,o
31,2012-003566-41,episodios,o
31,2012-003566-41,recurrentes,o
31,2012-003566-41,de,o
31,2012-003566-41,hipoglucemia,i
31,2012-003566-41,grave,o
31,2012-003566-41,según,o
31,2012-003566-41,el,o
31,2012-003566-41,criterio,o
31,2012-003566-41,del,o
31,2012-003566-41,investigador,o
31,2012-003566-41,2,o
31,2012-003566-41,más,o
31,2012-003566-41,de,o
31,2012-003566-41,1,o
31,2012-003566-41,episodio,o
31,2012-003566-41,de,o
31,2012-003566-41,cetoacidosis,i
31,2012-003566-41,diabética,i
31,2012-003566-41,que,o
31,2012-003566-41,precise,o
31,2012-003566-41,haya,o
31,2012-003566-41,precisado,o
31,2012-003566-41,hospitalización,i
31,2012-003566-41,en,o
31,2012-003566-41,los,o
31,2012-003566-41,3,o
31,2012-003566-41,meses,o
31,2012-003566-41,previos,o
31,2012-003566-41,a,o
31,2012-003566-41,la,o
31,2012-003566-41,visita,o
31,2012-003566-41,1,o
31,2012-003566-41,selección,o
31,2012-003566-41,3,o
31,2012-003566-41,cualquier,o
31,2012-003566-41,trastorno,i
31,2012-003566-41,crónico,i
31,2012-003566-41,o,o
31,2012-003566-41,enfermedad,i
31,2012-003566-41,concomitante,i
31,2012-003566-41,importante,o
31,2012-003566-41,que,o
31,2012-003566-41,en,o
31,2012-003566-41,opinión,o
31,2012-003566-41,del,o
31,2012-003566-41,investigador,o
31,2012-003566-41,pueda,o
31,2012-003566-41,poner,o
31,2012-003566-41,en,o
31,2012-003566-41,peligro,o
31,2012-003566-41,la,o
31,2012-003566-41,seguridad,o
31,2012-003566-41,del,o
31,2012-003566-41,sujeto,o
31,2012-003566-41,o,o
31,2012-003566-41,el,o
31,2012-003566-41,cumplimiento,o
31,2012-003566-41,del,o
31,2012-003566-41,protocolo,i
32,2012-003687-52,eudract,o
32,2012-003687-52,nº,o
32,2012-003687-52,201200368752,o
32,2012-003687-52,título,o
32,2012-003687-52,público,o
32,2012-003687-52,estudio,o
32,2012-003687-52,aleatorizado,o
32,2012-003687-52,doble,o
32,2012-003687-52,ciego,o
32,2012-003687-52,y,o
32,2012-003687-52,controlado,o
32,2012-003687-52,para,o
32,2012-003687-52,evaluar,i
32,2012-003687-52,la,i
32,2012-003687-52,seguridad,i
32,2012-003687-52,y,o
32,2012-003687-52,efecto,o
32,2012-003687-52,de,o
32,2012-003687-52,tres,o
32,2012-003687-52,fármacos,i
32,2012-003687-52,experimentales,i
32,2012-003687-52,abt450ritonavirabt267,o
32,2012-003687-52,abt450rabt267,o
32,2012-003687-52,y,o
32,2012-003687-52,abt333,o
32,2012-003687-52,con,o
32,2012-003687-52,y,o
32,2012-003687-52,sin,o
32,2012-003687-52,ribavirina,i
32,2012-003687-52,rbv,i
32,2012-003687-52,en,o
32,2012-003687-52,adultos,o
32,2012-003687-52,con,o
32,2012-003687-52,infección,i
32,2012-003687-52,crónica,i
32,2012-003687-52,por,i
32,2012-003687-52,el,i
32,2012-003687-52,virus,i
32,2012-003687-52,de,i
32,2012-003687-52,la,i
32,2012-003687-52,hepatitis,i
32,2012-003687-52,c,i
32,2012-003687-52,vhc,i
32,2012-003687-52,que,o
32,2012-003687-52,no,o
32,2012-003687-52,han,o
32,2012-003687-52,sido,o
32,2012-003687-52,tratados,i
32,2012-003687-52,previamente,o
32,2012-003687-52,experimental,o
32,2012-003687-52,quiere,o
32,2012-003687-52,decir,o
32,2012-003687-52,que,o
32,2012-003687-52,no,o
32,2012-003687-52,han,o
32,2012-003687-52,sido,o
32,2012-003687-52,aprobados,o
32,2012-003687-52,por,o
32,2012-003687-52,una,o
32,2012-003687-52,agencia,o
32,2012-003687-52,reguladora,o
32,2012-003687-52,para,o
32,2012-003687-52,la,o
32,2012-003687-52,venta,o
32,2012-003687-52,al,o
32,2012-003687-52,público,o
32,2012-003687-52,título,o
32,2012-003687-52,científico,o
32,2012-003687-52,estudio,o
32,2012-003687-52,aleatorizado,o
32,2012-003687-52,doble,o
32,2012-003687-52,ciego,o
32,2012-003687-52,y,o
32,2012-003687-52,controlado,o
32,2012-003687-52,para,o
32,2012-003687-52,evaluar,i
32,2012-003687-52,la,i
32,2012-003687-52,eficacia,i
32,2012-003687-52,y,i
32,2012-003687-52,la,i
32,2012-003687-52,seguridad,i
32,2012-003687-52,de,o
32,2012-003687-52,la,o
32,2012-003687-52,combinación,o
32,2012-003687-52,abt450ritonavirabt267,o
32,2012-003687-52,abt450rabt267,o
32,2012-003687-52,y,o
32,2012-003687-52,abt333,o
32,2012-003687-52,con,o
32,2012-003687-52,y,o
32,2012-003687-52,sin,o
32,2012-003687-52,ribavirina,i
32,2012-003687-52,rbv,i
32,2012-003687-52,en,o
32,2012-003687-52,adultos,o
32,2012-003687-52,con,o
32,2012-003687-52,infección,i
32,2012-003687-52,crónica,i
32,2012-003687-52,por,i
32,2012-003687-52,el,i
32,2012-003687-52,virus,i
32,2012-003687-52,de,i
32,2012-003687-52,la,i
32,2012-003687-52,hepatitis,i
32,2012-003687-52,c,i
32,2012-003687-52,vhc,i
32,2012-003687-52,del,o
32,2012-003687-52,genotipo,o
32,2012-003687-52,1b,o
32,2012-003687-52,no,o
32,2012-003687-52,tratados,i
32,2012-003687-52,previamente,o
32,2012-003687-52,pearliii,o
32,2012-003687-52,indicación,o
32,2012-003687-52,pública,o
32,2012-003687-52,infección,i
32,2012-003687-52,crónica,i
32,2012-003687-52,de,i
32,2012-003687-52,la,i
32,2012-003687-52,hepatitis,i
32,2012-003687-52,c,i
32,2012-003687-52,criterios,o
32,2012-003687-52,de,o
32,2012-003687-52,inclusión,o
32,2012-003687-52,varones,o
32,2012-003687-52,o,o
32,2012-003687-52,mujeres,o
32,2012-003687-52,de,o
32,2012-003687-52,18,o
32,2012-003687-52,a,o
32,2012-003687-52,70,o
32,2012-003687-52,años,o
32,2012-003687-52,ambos,o
32,2012-003687-52,inclusive,o
32,2012-003687-52,mujeres,o
32,2012-003687-52,deben,o
32,2012-003687-52,tener,o
32,2012-003687-52,la,o
32,2012-003687-52,posmenopausia,i
32,2012-003687-52,durante,o
32,2012-003687-52,más,o
32,2012-003687-52,de,o
32,2012-003687-52,2,o
32,2012-003687-52,años,o
32,2012-003687-52,o,o
32,2012-003687-52,ser,o
32,2012-003687-52,quirúrgicamente,o
32,2012-003687-52,estériles,i
32,2012-003687-52,o,o
32,2012-003687-52,utilizar,o
32,2012-003687-52,métodos,o
32,2012-003687-52,específicos,o
32,2012-003687-52,de,o
32,2012-003687-52,control,i
32,2012-003687-52,de,i
32,2012-003687-52,la,i
32,2012-003687-52,natalidad,i
32,2012-003687-52,hepatitis,i
32,2012-003687-52,c,i
32,2012-003687-52,crónica,i
32,2012-003687-52,infectados,i
32,2012-003687-52,por,o
32,2012-003687-52,el,o
32,2012-003687-52,genotipo,o
32,2012-003687-52,1b,o
32,2012-003687-52,nivel,i
32,2012-003687-52,de,i
32,2012-003687-52,arn,i
32,2012-003687-52,del,i
32,2012-003687-52,vhc,i
32,2012-003687-52,mayor,o
32,2012-003687-52,de,o
32,2012-003687-52,10000,o
32,2012-003687-52,uiml,o
32,2012-003687-52,en,o
32,2012-003687-52,la,o
32,2012-003687-52,selección,o
32,2012-003687-52,pacientes,o
32,2012-003687-52,nunca,o
32,2012-003687-52,han,o
32,2012-003687-52,recibido,o
32,2012-003687-52,tratamiento,i
32,2012-003687-52,antiviral,i
32,2012-003687-52,para,o
32,2012-003687-52,la,o
32,2012-003687-52,infección,i
32,2012-003687-52,de,i
32,2012-003687-52,la,i
32,2012-003687-52,hepatitis,i
32,2012-003687-52,c,i
32,2012-003687-52,no,o
32,2012-003687-52,evidencia,o
32,2012-003687-52,de,o
